ign,FMC,Prec30,Prec7,Prec,Rh,Temp30_media,Temp30_moda,Temp7_media,Temp7_moda,Temp_max,wind_max,lm14,lm7,ls14,ls7,aspect,elev,rough,slope,road,pop_density,livestock,ecorregion,cci,real
1,152,10.6800003051758,0.0399999991059303,0.0,18.3679046630859,307.017944335938,305.187225341797,307.903747558594,306.521667480469,308.092803955078,1.8439439535141,0.0,0.0,0.0,0.0,-0.389477133750916,537.0,12.5,2.82256317138672,0.0,0.93172150850296,18.7723830614618,7,62.0,1.0
1,36,0.0,0.0,0.0,14.9284057617188,308.135833740234,306.844909667969,308.294769287109,307.168853759766,308.475219726563,2.36433124542236,0.0,0.0,0.0,0.0,0.857492983341217,132.0,7.0,1.54066824913025,248.0,57.1086387634277,425.635192464088,7,30.0,1.0
0,87,173.809997558594,34.689998626709,5.30999994277954,62.2847175598145,302.712677001953,300.293609619141,302.598968505859,301.891174316406,302.066192626953,1.21249401569366,0.0002690422406885,0.0,0.0037665911950171,0.0,0.410268783569336,681.5,30.5,7.45529937744141,3.0,41.2077941894531,14.8991956710815,7,1.0,1.0
1,152,48.7000007629395,30.0200004577637,0.469999998807907,59.7223129272461,304.994812011719,297.688720703125,302.798858642578,297.688720703125,304.771118164063,2.01144909858704,0.0032705555204302,0.0052088839001953,0.0457877777516842,0.0364621877670288,-0.447214215993881,33.0,3.0,0.394367814064026,372.0,62.8754806518555,770.081804525479,2,10.0,4.0
0,8,0.0,0.0,0.0,7.07894849777222,307.729431152344,302.665985107422,310.456726074219,306.856567382812,312.948852539062,6.18400001525879,0.0,0.0,0.0,0.0,0.554699063301086,55.0,4.0,0.665300726890564,64.0,11.399266242981,661.779846191406,7,1.0,1.0
0,176,48.4500007629395,1.44000005722046,0.0,41.8895797729492,288.459899902344,276.510131835938,294.286499023438,289.187683105469,295.254333496094,2.15596508979797,0.001588576589711,0.003177153179422,0.0222400724887848,0.0222400724887848,-0.44721308350563,27.0,4.0,0.613384068012238,871.0,78.1746292114258,928.736145019531,4,,8.0
1,0,10.2399997711182,5.71999979019165,0.439999997615814,41.4558792114258,304.553527832031,302.493103027344,304.723602294922,303.856292724609,303.856292724609,1.78823292255402,0.0003203110245522,0.0,0.0044843545183539,0.0,0.911020636558533,717.0,60.0,14.1994686126709,244.0,63.4909133911133,293.098501789737,1,100.0,4.0
0,153,131.350006103516,20.5499992370605,1.5900000333786,87.53662109375,277.980041503906,271.481994628906,277.402587890625,273.208099365234,278.718872070312,3.79845571517944,0.0,0.0,0.0,0.0,-9.41749419780535e-07,28.0,17.0,4.12533950805664,0.0,18.6780300140381,,4,1.0,5.0
1,70,0.0900000035762787,0.0,0.0,39.803596496582,299.007934570313,294.936248779297,299.911956787109,298.577178955078,300.456848144531,4.22118520736694,0.0,0.0,0.0,0.0,-0.141421526670456,1237.0,5.0,0.557711541652679,78.0,31.69264793396,53.2809615590497,9,130.0,1.0
1,61,0.28999999165535,0.0,0.0,14.1560850143433,309.367889404297,305.963806152344,310.795959472656,309.340026855469,311.44775390625,2.69477224349976,0.0,0.0,0.0,0.0,-0.15596216917038,31.0,6.0,1.11531734466553,47.0,63.2442207336426,1891.21496250668,7,62.0,1.0
1,35,10.7200002670288,7.25,0.159999996423721,44.9332504272461,307.852478027344,305.465881347656,307.845062255859,305.465881347656,306.864501953125,2.19328236579895,0.0001623628631932,0.0,0.0022730801720172,0.0,0.316228032112122,1016.5,7.0,1.4527622461319,0.0,36.387996673584,36.6094465538341,7,110.0,1.0
1,68,11.4799995422363,11.289999961853,0.0500000007450581,47.1462631225586,302.289520263672,299.169189453125,303.043487548828,301.747802734375,302.56689453125,3.53036308288574,0.0029985380824655,0.0,0.0419795326888561,0.0,0.355072557926178,983.0,2.0,0.345884710550308,136.0,0.495043277740479,1898.14664147867,7,11.0,6.0
0,244,139.279998779297,59.0900001525879,16.7399997711182,61.0963249206543,303.149139404297,298.048950195312,300.966186523438,298.048950195312,301.646148681641,1.23987197875977,0.0152467340230942,0.0262647718191147,0.213454276323318,0.183853402733803,-0.260673761367798,624.0,16.0,3.71449637413025,129.0,3.51468420028687,8551.7490234375,7,,6.0
1,0,12.9499998092651,8.43000030517578,0.379999995231628,52.9024391174317,303.509582519531,301.989410400391,303.71875,302.947967529297,303.981109619141,2.9953920841217,0.0001392653502989,0.0002785307005979,0.001949714962393,0.001949714962393,0.219325691461563,607.0,3.0,0.546881794929504,14.0,3.40355968475342,30.6282763664853,7,62.0,1.0
1,22,0.0,0.0,0.0,7.13095998764038,309.025848388672,307.235260009766,309.624816894531,308.646148681641,309.327453613281,2.62792873382568,0.0,0.0,0.0,0.0,0.458412826061249,128.0,8.0,1.76313757896423,87.0,71.7026519775391,224.492148848175,7,62.0,1.0
0,15,45.9000015258789,5.65999984741211,1.04999995231628,61.7366752624512,304.52587890625,302.818084716797,304.373901367188,302.818084716797,305.033386230469,2.26834058761597,0.0015282293315976,0.0028688081074506,0.0213952120393515,0.0200816560536623,0.299197316169739,259.0,6.0,1.33490753173828,39.0,124.788032531738,1962.18188476562,7,,1.0
0,76,47.4500007629395,18.1400012969971,0.0199999995529652,61.4455223083496,306.638946533203,302.062286376953,305.024688720703,302.062286376953,306.537719726562,2.024569272995,0.0008522134739905,0.0005134555976837,0.0119309881702065,0.0035941891837865,0.152910143136978,20.0,5.0,0.814598500728607,703.0,14.3836688995361,1158.7954878009,7,1.0,1.0
1,125,28.6300010681152,0.680000007152557,0.0,24.3585376739502,299.310211181641,291.653869628906,300.485992431641,295.410919189453,304.634368896484,1.97487437725067,0.0,0.0,0.0,0.0,-9.41749419780535e-07,786.0,4.0,0.796244859695435,445.0,6.08128261566162,2122.62871701834,7,100.0,1.0
0,107,322.339996337891,62.7299995422363,10.7600002288818,85.6234436035156,302.556854248047,299.542144775391,301.804412841797,299.542144775391,301.743408203125,1.2085348367691,0.0026043232064694,0.0009620549972169,0.0364605262875557,0.0067343851551413,-0.648074269294739,296.0,43.0,9.39130783081055,90.0,10.7404956817627,13.4845591129701,1,1.0,4.0
0,141,45.689998626709,14.6700000762939,0.0,18.8364677429199,307.758392333984,304.704406738281,308.580047607422,306.592895507812,309.751434326172,1.69856834411621,0.0016490431735292,0.0,0.023086603730917,0.0,-0.446969926357269,602.0,8.0,1.52115941047668,0.0,2.30593180656433,0.886536002159119,7,1.0,1.0
0,102,120.050003051758,41.6199989318848,6.3600001335144,73.5455474853516,304.579620361328,303.342376708984,304.672576904297,303.469848632812,304.087829589844,1.52423083782196,0.0051687909290194,0.0024341258686035,0.0723630711436272,0.017038881778717,0.70710688829422,14.0,6.0,0.878373503684998,200.0,67.6916427612305,819.194493385245,1,1.0,4.0
0,218,226.139999389648,180.81999206543,19.0900001525879,66.3095626831055,303.501312255859,296.369384765625,301.898590087891,297.829956054688,305.013397216797,3.05974531173706,0.0354748740792274,0.0502687208354473,0.496648222208023,0.351881057024002,-0.707107305526733,73.0,5.0,0.796244859695435,292.0,0.201717466115952,4004.693359375,7,1.0,6.0
0,120,272.950012207031,77.8899993896484,14.3400001525879,80.5327758789062,302.613159179688,300.491973876953,302.91064453125,301.472778320312,301.472778320312,1.07673418521881,0.010758607648313,0.0083644213154912,0.150620520114899,0.0585509538650513,-0.358979821205139,73.0,6.0,0.999351620674133,92.0,7.20163249969482,5777.00439453125,7,1.0,6.0
0,104,59.7400016784668,34.6800003051758,0.0,57.2533836364746,286.666564941406,283.539855957031,286.049102783203,283.648681640625,288.838806152344,2.2883665561676,0.0,0.0,0.0,0.0,0.259932935237885,570.0,52.5,12.0527877807617,0.0,0.0,0.0,4,1.0,3.0
1,113,1.64999997615814,0.0399999991059303,0.0,47.7859001159668,307.492401123047,305.795379638672,308.333038330078,307.602325439453,309.603271484375,3.35650539398193,0.0,0.0,0.0,0.0,-0.0980583876371384,40.0,3.0,0.437510222196579,217.0,25.0262699127197,1120.20730465933,7,160.0,6.0
1,89,97.8300018310547,35.9199981689453,1.35000002384186,77.7467803955078,289.434814453125,284.878662109375,287.029418945313,284.878662109375,287.125366210938,1.43081736564636,0.0004586484283208,0.0,0.0064210779964923,0.0,0.89442652463913,966.0,2.0,0.370126247406006,0.0,0.603979051113129,62.5116311298037,6,100.0,8.0
0,85,440.339996337891,71.8000030517578,28.7000007629395,85.8312377929688,299.830078125,298.610046386719,299.59765625,298.610046386719,298.610046386719,1.64112377166748,0.0002221196336904,0.0004442392673809,0.0031096749007701,0.0031096749007701,0.0625912994146347,232.5,58.0,13.6568851470947,0.0,27.3244190216064,200.021728515625,1,1.0,3.0
0,107,35.1800003051758,1.91999995708466,0.409999996423721,61.458324432373,295.868041992188,291.746948242188,296.169921875,293.811462402344,297.972412109375,1.42472863197327,0.0,0.0,0.0,0.0,-0.0677097588777542,554.5,24.5,5.52139663696289,115.0,24.7684078216553,214.046585083008,7,1.0,1.0
1,160,2.44000005722046,0.529999971389771,0.0199999995529652,36.4661407470703,305.660736083984,303.620544433594,305.537933349609,303.620544433594,305.09765625,2.07438731193542,0.0,0.0,0.0,0.0,0.416430771350861,692.0,9.0,2.10301518440247,21.0,59.9299468994141,19.2208024076265,7,62.0,1.0
1,10,9.97999954223633,9.69999980926514,0.0799999982118607,32.8764610290527,300.700103759766,293.669525146484,299.392761230469,293.669525146484,293.669525146484,4.71641206741333,0.0001002731733024,0.0,0.0014038244262337,0.0,0.890129029750824,951.0,8.0,2.00860929489136,286.0,13.3521356582642,1321.35098028752,1,110.0,1.0
1,112,125.410003662109,40.3600006103516,1.94000005722046,74.4230422973633,300.832244873047,299.834533691406,300.776885986328,299.834533691406,301.143341064453,2.88882541656494,0.0,0.0,0.0,0.0,-0.141421958804131,17.0,4.0,0.618720889091492,0.0,12.0704317092896,546.969013692442,1,50.0,6.0
0,229,105.699996948242,10.710000038147,0.379999995231628,51.7540893554688,304.703948974609,297.843475341797,305.536743164062,303.924438476562,307.3232421875,1.45024263858795,0.0044961315579712,0.0083871269598603,0.0629458427429199,0.0587098896503448,0.0676598325371742,381.0,17.0,3.72478294372559,154.0,0.842848718166351,5266.53564453125,7,1.0,6.0
0,20,4.27999973297119,0.0,0.0,19.3316879272461,310.902954101562,306.482788085938,308.491424560547,306.482788085938,306.482788085938,4.652174949646,0.0,0.0,0.0,0.0,-9.41749419780535e-07,419.0,4.0,0.464048534631729,77.0,59.3514404296875,8774.2734375,7,,1.0
0,38,25.4699993133545,24.75,1.8400000333786,57.0406799316406,307.407501220703,303.988372802734,306.954956054688,303.988372802734,303.988372802734,3.58175539970398,0.0036800692323595,0.0,0.0515209697186947,0.0,0.59408563375473,497.5,7.0,1.67092394828796,0.0,0.0069198030978441,344.308197021484,7,1.0,3.0
0,229,89.7799987792969,6.80999994277954,4.71000003814697,59.5098495483398,305.947967529297,303.950042724609,307.511260986328,306.364959716797,307.811431884766,1.84811770915985,0.001152662676759,0.0005174760590307,0.0161372777074575,0.0036223325878381,0.707105994224548,436.0,5.0,0.647005319595337,101.0,8.15659523010254,2452.7919921875,7,1.0,1.0
1,140,0.0199999995529652,0.0,0.0,27.7372913360596,307.782806396484,305.5458984375,308.161926269531,307.438629150391,308.238739013672,1.90126168727875,0.0,0.0,0.0,0.0,0.166180461645126,769.5,71.0,16.8993148803711,143.0,9.44920635223389,429.238816705136,7,62.0,1.0
1,204,75.0999984741211,2.79999995231628,0.0,28.785722732544,303.302124023438,300.750213623047,304.030334472656,303.077087402344,304.319885253906,2.20532894134521,0.0018917304696515,0.0015888853231445,0.0264842268079519,0.0111221969127655,0.35507333278656,869.0,9.0,1.85226225852966,25.0,46.717643737793,19.1601548249328,7,62.0,1.0
1,61,0.0,0.0,0.0,15.5380916595459,302.264312744141,299.400665283203,303.636352539063,301.939147949219,304.380340576172,3.33687257766724,0.0,0.0,0.0,0.0,-0.382654666900635,1215.0,7.0,1.19545650482178,199.0,1.82121753692627,2.78002170562137,7,62.0,1.0
1,98,54.6499977111817,3.55999994277954,0.0,43.6451606750488,299.659332275391,290.713256835938,301.919372558594,296.385681152344,302.354187011719,3.77580308914185,4.98763656651136e-05,0.0,0.0006982691120356,0.0,-0.471699774265289,425.5,14.5,3.25409746170044,0.0,1.45699799060822,4150.9575161854,1,30.0,6.0
1,89,0.140000000596046,0.0399999991059303,0.0,16.1784114837647,307.928009033203,306.430480957031,308.134063720703,307.669738769531,308.044342041016,2.68988442420959,0.0004389429814182,0.0008778859628364,0.0061452016234397,0.0061452016234397,-0.12592676281929,148.0,4.0,0.450974673032761,101.0,10.3175573348999,123.539127622259,7,120.0,1.0
0,262,90.5599975585938,42.8300018310547,0.699999988079071,64.6102828979492,306.644989013672,304.479919433594,305.966552734375,304.624176025391,304.624176025391,2.1319944858551,0.0108740916475654,0.0117369778454304,0.15223728120327,0.0821588411927223,0.143198668956757,368.0,11.0,2.36850500106812,48.0,19.4004535675049,285.763763427734,7,1.0,1.0
0,143,83.1900024414062,27.8699989318848,0.0099999997764825,37.5475463867188,301.768218994141,298.488555908203,302.759521484375,301.332733154297,303.751403808594,2.80036783218384,0.0004170533211436,0.0004631748015526,0.0058387462049722,0.0032422235235571,-0.780868530273438,1201.0,4.0,0.733701109886169,167.0,103.519721984863,7637.04296875,7,,1.0
1,147,55.5800018310547,0.399999976158142,0.0,50.0502853393555,304.262573242188,297.933074951172,304.772277832031,302.027008056641,303.076904296875,5.41750717163086,0.0034692727494984,0.0069385454989969,0.0485698170959949,0.0485698170959949,0.31622651219368,66.0,2.0,0.244578912854195,35.0,9.27454090118408,2922.43112215976,7,40.0,6.0
1,128,0.0,0.0,0.0,27.4049243927002,305.344451904297,304.134552001953,305.361694335938,304.233581542969,304.233581542969,2.36731171607971,0.0,0.0,0.0,0.0,0.18025678396225,796.0,4.0,0.700336813926697,221.0,77.4821472167969,17.7998189247566,7,62.0,1.0
1,167,27.7700004577637,4.01000022888184,3.89000010490418,39.0882835388184,302.967834472656,300.164611816406,303.604309082031,302.465118408203,302.465118408203,1.69412446022034,0.0,0.0,0.0,0.0,0.784530341625214,1821.5,54.0,12.3645133972168,0.0,45.3479728698731,2852.17739488174,1,120.0,1.0
0,70,22.9099998474121,12.6400003433228,1.00999999046326,35.0169525146484,305.346221923828,303.607666015625,304.538726806641,303.607666015625,304.337310791016,2.11910200119019,0.0005550274509005,0.0002312432916369,0.007770384196192,0.0016187030123546,0.2560795545578,1013.0,13.0,2.84992051124573,130.0,92.135124206543,1579.92883300781,7,1.0,1.0
1,83,47.1100006103516,8.57999992370606,0.430000007152557,53.1420631408691,302.533599853516,300.105346679688,303.031127929688,302.185028076172,302.830902099609,1.84708678722382,4.79301161249168e-05,9.58602322498336e-05,0.0006710216403007,0.0006710216403007,-0.290717571973801,54.5,6.0,1.21285796165466,48.0,11.2393102645874,158.486040015886,14,130.0,6.0
1,76,0.0,0.0,0.0,12.5616302490234,308.037017822266,306.592681884766,309.540618896484,308.849914550781,310.049011230469,2.63757419586182,0.0,0.0,0.0,0.0,-0.142650544643402,381.5,7.0,1.55994248390198,35.0,14.1782188415527,923.217397811911,7,30.0,1.0
1,0,164.529998779297,78.1100006103516,0.0099999997764825,39.8348541259766,299.778594970703,291.984527587891,298.908508300781,295.789276123047,303.075653076172,1.14956033229828,0.0060844016261398,0.0102208498865366,0.0851816236972809,0.0715459510684013,-0.335159122943878,1180.0,116.0,25.3738403320313,78.0,14.5689754486084,55.6925574346566,1,50.0,4.0
1,88,79.2300033569336,19.2100009918213,0.0099999997764825,42.1469421386719,302.397399902344,300.498016357422,302.602661132813,301.793914794922,303.775054931641,2.47022438049316,0.0001193275820696,0.0,0.0016705861780792,0.0,0.420566201210022,38.0,6.0,0.878373503684998,546.0,18.2582168579102,242.614540471699,7,110.0,6.0
0,22,0.0,0.0,0.0,26.831148147583,312.444305419922,309.420654296875,311.832336425781,309.420654296875,312.329193115234,2.70046305656433,0.0,0.0,0.0,0.0,0.707105994224548,63.0,4.0,0.665300726890564,602.0,54.9195022583008,3151.90063476562,7,,1.0
0,0,91.9700012207031,13.9499998092651,2.85999989509583,52.5718841552734,308.897735595703,304.262145996094,308.336456298828,306.812438964844,307.25244140625,2.21483063697815,0.0067410394549369,0.0130610400810838,0.0943745523691177,0.091427281498909,-0.630811035633087,200.0,7.0,1.52507305145264,0.0,0.0069198026321828,345.097595214844,7,1.0,3.0
1,83,0.379999995231628,0.0,0.0,14.5004482269287,299.850921630859,294.411468505859,302.944396972656,301.517395019531,304.111328125,3.03928017616272,0.0,0.0,0.0,0.0,0.413802206516266,1170.5,4.0,0.854219317436218,0.0,6.84077882766724,174.901853630551,7,60.0,1.0
0,134,56.3800010681152,0.469999998807907,0.0,28.1280345916748,306.345855712891,301.560791015625,308.811370849609,307.918365478516,309.709320068359,2.854496717453,8.12850121292286e-05,0.0001625700242584,0.0011379901552572,0.0011379901552572,0.316228032112122,422.0,3.0,0.450974673032761,111.0,4.79811716079712,1073.52868652344,9,1.0,1.0
0,130,103.440002441406,24.4400005340576,8.72000026702881,78.5854644775391,295.069427490234,291.841705322266,295.675933837891,293.258392333984,295.661865234375,0.70853453874588,0.0038901583757251,0.0042640375904738,0.0544622167944908,0.0298482626676559,0.941308736801147,1023.0,51.0,11.9223384857178,0.0,2.58455109596252,0.0,1,1.0,4.0
0,83,37.5699996948242,12.1699991226196,9.1899995803833,67.4881744384766,293.888458251953,283.601104736328,294.383728027344,288.885711669922,294.030731201172,3.35645127296448,0.0,0.0,0.0,0.0,-0.316227436065674,213.0,4.0,0.717018961906433,198.0,59.0806922912598,1442.77551269531,4,,5.0
1,96,62.2000007629395,33.8299980163574,0.0,55.1232147216797,292.708740234375,282.818328857422,292.981567382813,289.4404296875,293.597717285156,2.71155595779419,0.0025164203252643,0.0004770836385432,0.0352298840880394,0.0033395853824913,-0.110431835055351,58.0,2.0,0.394367814064026,146.0,2.52156591415405,3182.04323437039,7,30.0,6.0
0,188,121.639999389648,69.2399978637695,0.25,63.322380065918,280.008117675781,269.574401855469,277.09814453125,269.574401855469,269.574401855469,2.2951762676239,0.0006680893129669,0.0,0.0093532502651214,0.0,0.76752245426178,240.5,52.0,11.265983581543,0.0,6.82558250427246,13.0017890930176,4,1.0,8.0
1,100,8.46000003814697,8.15000057220459,0.0,24.9641513824463,306.755859375,303.758331298828,306.316101074219,303.758331298828,307.349426269531,1.549356341362,0.0023425018880516,0.0,0.0327950268983841,0.0,-0.301787406206131,511.5,9.0,2.01306247711182,519.0,14.4357900619507,609.180361088994,7,62.0,1.0
1,45,1.74000000953674,0.0099999997764825,0.0,31.8372707366943,301.786743164063,299.144165039063,303.774627685547,302.693389892578,303.746398925781,2.45091199874878,0.0,0.0,0.0,0.0,-0.0452689155936241,270.0,5.0,0.981273412704468,58.0,37.9648246765137,28.400863814507,1,120.0,1.0
1,32,31.7700004577637,27.3400001525879,9.5600004196167,79.7008209228516,296.662658691406,292.639984130859,294.857086181641,292.639984130859,292.639984130859,1.77522218227386,0.0,0.0,0.0,0.0,0.68194305896759,1931.0,15.0,3.73111057281494,0.0,61.1032562255859,5138.72720808515,10,120.0,1.0
0,227,232.570007324219,50.9000015258789,17.3899993896484,63.6209182739258,303.811462402344,300.056121826172,304.641174316406,303.044525146484,303.613189697266,1.76527631282806,0.0037456285208463,0.0038659765850752,0.0524387992918491,0.0270618367940187,0.707105994224548,480.0,4.0,0.498928248882294,122.0,1.48078060150146,1525.82495117188,7,,1.0
0,82,64.1600036621094,1.27999997138977,0.200000002980232,54.5349731445312,303.656677246094,302.031127929688,304.435150146484,304.024047851562,304.227844238281,1.80233228206635,0.0035554990172386,0.0071109980344772,0.0497769862413406,0.0497769862413406,0.0600671842694283,6.5,9.0,1.57893562316895,0.0,122.079292297363,15.5483589172363,14,,1.0
1,84,0.0999999940395355,0.0,0.0,37.2721138000488,297.490936279297,294.356018066406,297.622253417969,296.851196289063,297.587097167969,3.18577361106873,0.0,0.0,0.0,0.0,-9.41749419780535e-07,1163.0,3.0,0.370126247406006,186.0,17.0911293029785,21.5503013260723,9,180.0,1.0
0,8,0.0,0.0,0.0,10.0793943405151,305.766967773438,301.221618652344,305.604309082031,304.363555908203,307.498413085938,3.36202669143677,0.0,0.0,0.0,0.0,-9.41749419780535e-07,475.0,3.0,0.394367814064026,0.0,59.0340423583984,3130.23266601562,7,,1.0
1,262,52.7399978637695,0.0,0.0,50.8946990966797,303.458099365234,301.154937744141,303.319732666016,302.968719482422,303.059906005859,1.27784991264343,0.0,0.0,0.0,0.0,0.252826333045959,257.0,4.0,0.700336813926697,594.0,847.712219238281,2774.84585554285,13,20.0,4.0
0,14,0.550000011920929,0.0,0.0,10.2050371170044,308.690246582031,302.210418701172,308.732055664062,307.510070800781,307.510070800781,4.9042444229126,0.0,0.0,0.0,0.0,-0.832050323486328,55.0,4.0,0.67852246761322,294.0,54.4313011169434,1542.33984375,7,1.0,1.0
0,43,45.3800010681152,16.7299995422363,0.540000021457672,82.0624923706055,275.851684570312,263.772827148438,271.574859619141,263.772827148438,263.772827148438,2.62788367271423,0.0,0.0,0.0,0.0,0.554699063301086,169.0,3.0,0.733701109886169,431.0,42.796630859375,353.592498779297,4,,8.0
0,21,19.5900001525879,8.47999954223633,1.75,50.9615440368652,310.112426757812,306.179016113281,309.552307128906,306.464416503906,306.464416503906,3.6088604927063,0.0007438944885507,0.0008570563513785,0.0104145230725408,0.0059993946924805,-0.0452689155936241,295.0,4.0,0.665300726890564,0.0,15.2485656738281,2177.02001953125,7,1.0,1.0
1,57,5.3600001335144,2.19000005722046,0.270000010728836,47.4385604858399,304.842956542969,302.185760498047,305.325805664063,302.604797363281,302.604797363281,1.4658225774765,0.0,0.0,0.0,0.0,-0.251767843961716,516.0,21.0,4.44417572021484,0.0,4.6805305480957,4.2836759117013,7,62.0,1.0
